train_loss,val_loss
0.08056407470111239,0.07133306316034999
0.06549034636850252,0.06325719542727024
0.06413027557989179,0.06774477896367956
0.06364231430372949,0.06390939523538429
0.06347972960215979,0.06533605690130931
0.06351572177479654,0.06367741010622112
0.06316691302023048,0.06560611350093773
0.06139542600316398,0.05806498340295698
0.05782723406019619,0.05375974827600334
0.05706714642636203,0.055571397785060185
0.056818757001923424,0.05308948750951571
0.05631133861995766,0.054241738373231506
0.055238869297480654,0.05524195794633287
0.05569118255023229,0.05340918723843293
0.0553799820757459,0.054361742725986206
0.05508556540086048,0.05266419802597183
0.05519904075552554,0.05341376004714571
0.054923706555206064,0.052457199355739795
0.05489165932385776,0.051715806104287415
0.05455202284684091,0.051960378498612285
0.055847210640594704,0.05326575122610062
0.05515220868266592,0.05200397977958658
0.05495215483670934,0.05175415900890937
0.05483967087353215,0.05281275901906267
0.05397085860698435,0.05242530869212217
