train_loss,val_loss
0.08306017692979882,0.08849525274690277
0.06654938550318702,0.06490212216408191
0.064407038360329,0.06763030213867119
0.06362609839733553,0.0652529007779386
0.06351934113388404,0.06279423023888213
0.06336888655321905,0.062421073114681626
0.06285250576162861,0.06346055642216505
0.06289606799899879,0.06232302380119731
0.061051051551151134,0.061962813875097
0.05753158200402203,0.055339914997537695
0.05657473624733129,0.05587818396246124
0.05556579589739754,0.05361070620740007
0.05525481969801521,0.058171112640591674
0.05552660312098734,0.054167107506069595
0.05461104548093329,0.053186027849922164
0.05495778293323778,0.05264392675843067
0.0542204977233234,0.05382971111647859
0.054090348637829036,0.053480963960676614
0.05392705950354888,0.05283450148627906
0.054455742265951124,0.05351424712442352
0.05346298953174713,0.05225744150474876
0.05317249835458615,0.05330406887802535
0.053154213470987165,0.05228062951100801
0.053259611114904154,0.05279191024229674
0.052557018330155435,0.05308081930923367
0.05325490301651351,0.05334694158590721
0.05313153401136042,0.05337959994931897
