train_loss,val_loss
0.09573027711447073,0.06764831753845463
0.086750634504874,0.06515768698292101
0.07745077762593063,0.0688392916757487
0.06876925028050884,0.055501184911428095
0.06415668009582569,0.05667640298917265
0.06160124907955334,0.05358267716037299
0.05908650388998738,0.05439117089092375
0.057222988437916913,0.056418761283813595
0.056907308329702734,0.05446110296615227
0.05596966789673238,0.05487631244990164
0.05416215893813406,0.054255383992623425
0.05452097136367592,0.05333134758763922
0.053934889844621525,0.052941672206519845
0.05250266806806548,0.052496512169520296
0.05223282758269091,0.05347035092835179
0.05276236276431074,0.052510764784441735
0.051980560420755134,0.05392142988280384
0.051581704827510226,0.052919831416920984
0.051515882948073646,0.05303597272542898
0.05138220880570583,0.05331600499069857
