train_loss,val_loss
0.08289700787391881,0.06653743152489919
0.06942511785957416,0.06441723303999491
0.06478048618492908,0.06331949017778365
0.061593018672758654,0.06308088362395406
0.0583674236166394,0.06119652578752198
0.0569590168038489,0.06079110167846232
0.05509845723406387,0.06028209455653341
0.052314873701212176,0.06147381392662635
0.05179551947241647,0.05865522219377482
0.0502461546313311,0.05891736781228326
0.04969395238048177,0.057694729804219365
0.0494078559613418,0.05871243355516902
0.047866585778661166,0.05789647777072208
0.04757393990176268,0.05656269363716929
0.04775469323410351,0.05672695179155725
0.047075001131056074,0.056603842212292484
0.04700014666317111,0.057515102466512584
0.046077763882734005,0.056138973872729404
0.04605109498261336,0.05984712409937453
0.0457847472633108,0.05866859365856933
0.04493521960825471,0.058075013936696174
0.04561914597913727,0.05688161262034061
0.04427653101689794,0.05815879001789643
0.045046800608233226,0.05705904640153259
