train_loss,val_loss
0.07229029608598854,0.0629973408660132
0.06161864578411919,0.06345058606562025
0.059948859816177535,0.0582828572216981
0.05764047871320578,0.05729873004757954
0.056581620661799954,0.05563340548745648
0.05720499033110211,0.05542493448732142
0.055921645450627694,0.054468985795677306
0.05622988631382421,0.057619992725387544
0.0564011521191742,0.05718827234978923
0.056349155523722334,0.05423144906194148
0.05622756172896382,0.05965822973770058
0.05557067036732719,0.05574599599945331
0.056616055722518314,0.06055748800258199
0.05536953286673588,0.056180449734309953
0.055567841137483615,0.05347038774998364
0.05599975606736728,0.05556542232275723
0.05563398758515879,0.05392878626040118
0.05574639523002586,0.054476838685319336
0.055745748184613905,0.053070607649054594
0.05565518181648473,0.05419124917920954
0.0558109653227826,0.05611287226190348
0.055598206587826625,0.055621357742481364
0.05631049957167235,0.05728587259848913
0.05542007998998833,0.056047694188749005
0.05571636794170259,0.052635159135281204
0.05584566837412529,0.059286929165085635
0.05621455407377373,0.05695819975194817
0.056276333456114304,0.06164521383430192
0.0559801196053639,0.05997511796549171
0.05619987215872776,0.05757535135972048
0.055839283727963686,0.05467384697464174
