train_loss,val_loss
0.08133507304539828,0.06798305355027288
0.06877564062045911,0.0638723457734028
0.06462660583770524,0.061935452175532986
0.06042184902806344,0.06076449444313011
0.05696449823610685,0.05964246783368364
0.054193626754988705,0.05856441458066305
0.05435504067172914,0.058579969481972166
0.051741279301383086,0.05695533599265797
0.050356710650925625,0.05654062436309879
0.04977050812121997,0.056523942022385476
0.04840243891148957,0.05751017297054836
0.04811702581384365,0.05634792335703225
0.04802832906974753,0.05413303529460749
0.04641626352594714,0.05677134428403811
0.04607241646435895,0.05586363305291254
0.04530950893062062,0.057249419142058985
0.04477489553577641,0.05912640861824839
0.04485977786488214,0.056242363018071104
0.04364509907656035,0.05603256770325992
