train_loss,val_loss
0.08452616139488706,0.13006800764097187
0.06842061193847467,0.06627038772591574
0.06421958562265245,0.07440993058943225
0.06362607591559856,0.06350867416033013
0.06310996307377682,0.06364630305481528
0.06305129143408503,0.0632790489468032
0.0631210370470258,0.06248691692918599
0.06308616689617114,0.06337775330165189
0.06261576881496643,0.06263342041693286
0.06250767355574924,0.06254739728486705
0.062438405708503626,0.06343035453450895
0.062218683146883696,0.0637446854880708
0.06188610347650819,0.061918327372944997
0.061030067005756486,0.06267552745496917
0.058316800992189353,0.05791390585358033
0.05672719939458644,0.05679552361904504
0.05515323662508283,0.057337058340004105
0.05470907890933342,0.053798887811735
0.05474277818621928,0.05372998538518142
0.05379537857348398,0.052993887578120485
0.05401504338381892,0.055447888804112604
0.05424332250641326,0.05426511777464501
0.05387810044963719,0.05324594708468148
0.053092571697824616,0.05221366888272786
0.05285964143329698,0.05596616070070667
0.05311414883179536,0.052675167660037436
0.053758160524062834,0.05335666524049289
0.05273957991395015,0.05452143226168351
0.052558255698513294,0.05288344199310044
0.05308639235489984,0.053260478512672134
